Date, Open, High, Low, Close
20220418,4385.63,4410.31,4370.3,4391.69
20220419,4390.63,4471.03,4390.63,4462.21
20220420,4472.26,4488.29,4448.76,4459.45
20220421,4489.17,4512.94,4384.47,4393.66
20220422,4385.83,4385.83,4267.62,4271.78
20220425,4255.34,4299.02,4200.82,4296.12
20220426,4278.14,4278.14,4175.2,4175.2
20220427,4186.52,4240.71,4162.9,4183.96
20220428,4222.58,4308.45,4188.63,4287.5
20220429,4253.75,4269.68,4124.28,4131.93
20220502,4130.61,4169.81,4062.51,4155.38
20220503,4159.78,4200.1,4147.08,4175.48
20220504,4181.18,4307.66,4148.91,4300.17
20220505,4270.43,4270.43,4106.01,4146.87
20220506,4128.17,4157.69,4067.91,4123.34
20220509,4081.27,4081.27,3975.48,3991.24
20220510,4035.18,4068.82,3958.17,4001.05
20220511,3990.08,4049.09,3928.82,3935.18
20220512,3903.95,3964.8,3858.87,3930.08
20220513,3963.9,4038.88,3963.9,4023.89
20220516,4013.02,4046.46,3983.99,4008.01
20220517,4052,4090.72,4033.93,4088.85
20220518,4051.98,4051.98,3911.91,3923.68
20220519,3899,3945.96,3876.58,3900.79
20220520,3927.76,3943.42,3810.32,3901.36
20220523,3919.42,3981.88,3909.04,3973.75
20220524,3942.94,3955.68,3875.13,3941.48
20220525,3929.59,3999.33,3925.03,3978.73
20220526,3984.6,4075.14,3984.6,4057.84
20220527,4077.43,4158.34,4077.43,4158.24
20220531,4151.09,4168.34,4104.88,4132.15
20220601,4149.78,4166.54,4073.85,4101.23
20220602,4095.41,4177.51,4074.37,4176.82
20220603,4137.57,4142.67,4098.67,4108.54
20220606,4134.72,4168.78,4109.18,4121.43
20220607,4096.47,4164.86,4080.19,4160.68
20220608,4147.12,4160.14,4107.2,4115.77
20220609,4101.65,4119.1,4017.17,4017.82
20220610,3974.39,3974.39,3900.16,3900.86
20220613,3838.15,3838.15,3734.3,3749.63
20220614,3763.52,3778.18,3705.68,3735.48
20220615,3764.05,3837.56,3722.3,3789.99
20220616,3728.18,3728.18,3639.77,3666.77
20220617,3665.9,3707.71,3636.87,3674.84
20220621,3715.31,3779.65,3715.31,3764.79
20220622,3733.89,3801.79,3717.69,3759.89
20220623,3774.71,3802.58,3743.52,3795.73
20220624,3821.75,3912.71,3821.75,3911.74
20220627,3920.76,3927.72,3889.66,3900.11
20220628,3913,3945.86,3820.14,3821.55
20220629,3825.09,3836.5,3799.02,3818.83
20220630,3785.99,3818.99,3738.67,3785.38
20220701,3781,3829.82,3752.1,3825.33
20220705,3792.61,3831.8,3742.06,3831.39
20220706,3831.98,3870.91,3809.37,3845.08
20220707,3858.85,3910.63,3858.85,3902.62
20220708,3888.26,3918.5,3869.34,3899.38
20220711,3880.94,3880.94,3847.22,3854.43
20220712,3851.95,3873.41,3802.36,3818.8
20220713,3779.67,3829.44,3759.07,3801.78
20220714,3763.99,3796.41,3721.56,3790.38
20220715,3818,3863.62,3817.18,3863.16
20220718,3883.79,3902.44,3818.63,3830.85
20220719,3860.73,3939.81,3860.73,3936.69
20220720,3935.32,3974.13,3922.03,3959.9
20220721,3955.47,3998.95,3927.64,3998.95
20220722,3998.43,4012.44,3938.86,3961.63
20220725,3965.72,3975.3,3943.46,3966.84
20220726,3953.22,3953.22,3910.74,3921.05
20220727,3951.43,4039.56,3951.43,4023.61
20220728,4026.13,4078.95,3992.97,4072.43
20220729,4087.33,4140.15,4079.22,4130.29
20220801,4112.38,4144.95,4096.02,4118.63
20220802,4104.21,4140.47,4079.81,4091.19
20220803,4107.96,4167.66,4107.96,4155.17
20220804,4154.85,4161.29,4135.42,4151.94
20220805,4115.87,4151.58,4107.31,4145.19
20220808,4155.93,4186.62,4128.97,4140.06
20220809,4133.11,4137.3,4112.09,4122.47
20220810,4181.02,4211.03,4177.26,4210.24
20220811,4227.4,4257.91,4201.41,4207.27
20220812,4225.02,4280.47,4219.78,4280.15
20220815,4269.37,4301.79,4256.9,4297.14
20220816,4290.46,4325.28,4277.77,4305.2
20220817,4280.4,4302.18,4253.08,4274.04
20220818,4273.13,4292.53,4261.98,4283.74
20220819,4266.31,4266.31,4218.7,4228.48
20220822,4195.08,4195.08,4129.86,4137.99
20220823,4133.09,4159.77,4124.03,4128.73
20220824,4126.55,4156.56,4119.97,4140.77
20220825,4153.26,4200.54,4147.59,4199.12
20220826,4198.74,4203.04,4057.66,4057.66
20220829,4034.58,4062.99,4017.42,4030.61
20220830,4041.25,4044.98,3965.21,3986.16
20220831,4000.67,4015.37,3954.53,3955
20220901,3936.73,3970.23,3903.65,3966.85
20220902,3994.66,4018.43,3906.21,3924.26
20220906,3930.89,3942.55,3886.75,3908.19
20220907,3909.43,3987.89,3906.03,3979.87
20220908,3959.94,4010.5,3944.81,4006.18
20220909,4022.94,4076.81,4022.94,4067.36
20220912,4083.67,4119.28,4083.67,4110.41
20220913,4037.12,4037.12,3921.28,3932.69
20220914,3940.73,3961.94,3912.18,3946.01
20220915,3932.41,3959.14,3888.28,3901.35
20220916,3880.95,3880.95,3837.08,3873.33
20220919,3849.91,3900.45,3838.5,3899.89
20220920,3875.23,3876.01,3827.54,3855.93
20220921,3871.4,3907.07,3789.66,3789.93
20220922,3782.36,3790.9,3749.45,3757.99
20220923,3727.14,3727.14,3647.47,3693.23
20220926,3682.72,3715.67,3644.76,3655.04
20220927,3686.44,3717.53,3623.29,3647.29
20220928,3651.94,3736.74,3640.61,3719.04
20220929,3687.01,3687.01,3610.4,3640.47
20220930,3633.48,3671.44,3584.13,3585.62
20221003,3609.78,3698.35,3604.93,3678.43
20221004,3726.46,3791.87,3726.46,3790.93
20221005,3753.25,3806.91,3722.66,3783.28
20221006,3771.97,3797.93,3739.22,3744.52
20221007,3706.74,3706.74,3620.73,3639.66
20221010,3647.51,3652.17,3588.1,3612.39
20221011,3595.86,3640.66,3568.45,3588.84
20221012,3590.83,3608.34,3573.86,3577.03
20221013,3520.37,3685.41,3491.58,3669.91
20221014,3690.41,3712,3579.68,3583.07
20221017,3638.65,3689.73,3638.65,3677.95
20221018,3746.26,3762.79,3686.53,3719.98
20221019,3703.11,3728.58,3666.51,3695.16
20221020,3689.05,3736,3656.44,3665.78
20221021,3657.1,3757.89,3647.42,3752.75
20221024,3762.01,3810.74,3741.65,3797.34
20221025,3799.44,3862.85,3799.44,3859.11
20221026,3825.97,3886.15,3824.07,3830.6
20221027,3834.69,3859.95,3803.79,3807.3
20221028,3808.26,3905.42,3808.26,3901.06
20221031,3881.85,3893.73,3863.18,3871.98
20221101,3901.79,3911.79,3843.8,3856.1
20221102,3852.9,3894.44,3758.98,3759.69
20221103,3733.25,3750.59,3698.15,3719.89
20221104,3766.98,3796.34,3708.84,3770.55
20221107,3780.71,3813.95,3764.7,3806.8
20221108,3817.02,3859.4,3786.28,3828.11
20221109,3810.94,3818.2,3744.22,3748.57
20221110,3859.89,3958.33,3859.89,3956.37
20221111,3963.72,4001.48,3944.82,3992.93
20221114,3977.97,4008.97,3956.4,3957.25
20221115,4006.41,4028.84,3953.17,3991.73
20221116,3976.82,3983.09,3954.34,3958.79
20221117,3919.26,3954.33,3906.54,3946.56
20221118,3966.39,3979.89,3935.98,3965.34
20221121,3956.23,3962,3933.34,3949.94
20221122,3965.51,4005.88,3956.88,4003.58
20221123,4000.3,4033.78,3998.66,4027.26
20221125,4023.34,4034.02,4020.76,4026.12
20221128,4005.36,4012.27,3955.77,3963.94
20221129,3964.19,3976.77,3937.65,3957.63
20221130,3957.18,4080.11,3938.58,4080.11
20221201,4087.14,4100.51,4050.87,4076.57
20221202,4040.17,4080.48,4026.63,4071.7
20221205,4052.02,4052.45,3984.49,3998.84
20221206,3996.63,4001.51,3918.39,3941.26
20221207,3933.28,3957.57,3922.68,3933.92
20221208,3947.79,3974.19,3935.83,3963.51
20221209,3954.17,3977.02,3933.04,3934.38
20221212,3939.29,3990.56,3935.3,3990.56
20221213,4069.38,4100.96,3993.03,4019.65
20221214,4015.54,4053.76,3965.65,3995.32
20221215,3958.37,3958.37,3879.45,3895.75
20221216,3890.91,3890.91,3827.91,3852.36
20221219,3853.79,3854.86,3800.04,3817.66
20221220,3810.47,3838.24,3795.62,3821.62
20221221,3839.49,3889.82,3839.49,3878.44
20221222,3853.26,3853.26,3764.49,3822.39
20221223,3815.11,3845.8,3797.01,3844.82
20221227,3843.34,3846.65,3813.22,3829.25
20221228,3829.56,3848.32,3780.78,3783.22
20221229,3805.45,3858.19,3805.45,3849.28
20221230,3829.06,3839.85,3800.34,3839.5
20230103,3853.29,3878.46,3794.33,3824.14
20230104,3840.36,3873.16,3815.77,3852.97
20230105,3839.74,3839.74,3802.42,3808.1
20230106,3823.37,3906.19,3809.56,3895.08
20230109,3910.82,3950.57,3890.42,3892.09
20230110,3888.57,3919.83,3877.29,3919.25
20230111,3932.35,3970.07,3928.54,3969.61
20230112,3977.57,3997.76,3937.56,3983.17
20230113,3960.6,4003.95,3947.67,3999.09
20230117,3999.28,4015.39,3984.57,3990.97
20230118,4002.25,4014.16,3926.59,3928.86
20230119,3911.84,3922.94,3885.54,3898.85
20230120,3909.04,3972.96,3897.86,3972.61
20230123,3978.14,4039.31,3971.64,4019.81
20230124,4001.74,4023.92,3989.79,4016.95
20230125,3982.71,4019.55,3949.06,4016.22
20230126,4036.08,4061.57,4013.29,4060.43
20230127,4053.72,4094.21,4048.7,4070.56
20230130,4049.27,4063.85,4015.55,4017.77
20230131,4020.85,4076.83,4020.44,4076.6
20230201,4070.07,4148.95,4037.2,4119.21
20230202,4158.68,4195.44,4141.88,4179.76
20230203,4136.69,4182.36,4123.36,4136.48
20230206,4119.57,4124.63,4093.38,4111.08
20230207,4105.35,4176.54,4088.39,4164
20230208,4153.47,4156.85,4111.67,4117.86
20230209,4144.25,4156.23,4069.67,4081.5
20230210,4068.92,4094.36,4060.79,4090.46
20230213,4096.62,4138.9,4092.67,4137.29
20230214,4126.7,4159.77,4095.01,4136.13
20230215,4119.5,4147.72,4103.98,4147.6
20230216,4114.75,4136.54,4089.49,4090.41
20230217,4077.39,4081.51,4047.95,4079.09
20230221,4052.35,4052.35,3995.19,3997.34
20230222,4001.83,4017.37,3976.9,3991.05
20230223,4018.6,4028.3,3969.19,4012.32
20230224,3973.24,3978.25,3943.08,3970.04
20230227,3992.36,4018.05,3973.55,3982.24
20230228,3977.19,3997.5,3969.28,3970.15
20230301,3963.34,3971.73,3939.05,3951.39
20230302,3938.68,3990.84,3928.16,3981.35
20230303,3998.02,4048.29,3995.17,4045.64
20230306,4055.15,4078.49,4044.61,4048.42
20230307,4048.26,4050,3980.31,3986.37
20230308,3987.55,4000.41,3969.76,3992.01
20230309,3998.66,4017.81,3908.7,3918.32
20230310,3912.77,3934.05,3846.32,3861.59
20230313,3835.12,3905.05,3808.86,3855.76
20230314,3894.01,3937.29,3873.63,3919.29
20230315,3876.74,3894.26,3838.24,3891.93
20230316,3878.93,3964.46,3864.11,3960.28
20230317,3958.69,3958.91,3901.27,3916.64
20230320,3917.47,3956.62,3916.89,3951.57
20230321,3975.89,4009.08,3971.19,4002.87
20230322,4002.04,4039.49,3936.34,3936.97
20230323,3959.21,4007.66,3919.05,3948.72
20230324,3939.21,3972.74,3909.16,3970.99
20230327,3982.93,4003.83,3970.49,3977.53
20230328,3974.13,3979.2,3951.53,3971.27
20230329,3999.53,4030.59,3999.53,4027.81
20230330,4046.74,4057.85,4032.1,4050.83
20230331,4056.18,4110.75,4056.18,4109.31
20230403,4102.2,4127.66,4098.79,4124.51
20230404,4128.03,4133.13,4086.87,4100.6
20230405,4094.5,4099.69,4072.56,4090.38
20230406,4081.15,4107.32,4069.84,4105.02
20230410,4085.2,4109.11,4072.55,4109.11
20230411,4110.29,4124.26,4102.61,4108.94
20230412,4121.72,4134.37,4086.94,4091.95
20230413,4100.04,4150.26,4099.4,4146.22
20230414,4140.11,4163.19,4113.2,4137.64
20230417,4137.17,4151.4,4123.18,4151.32
20230418,4164.26,4169.48,4140.36,4154.87
20230419,4139.33,4162.57,4134.49,4154.52
20230420,4130.48,4148.57,4114.57,4129.79
20230421,4132.14,4138.02,4113.86,4133.52
20230424,4132.07,4142.41,4117.77,4137.04
20230425,4126.43,4126.43,4071.38,4071.63
20230426,4087.78,4089.67,4049.35,4055.99
20230427,4075.29,4138.24,4075.29,4135.35
20230428,4129.63,4169.96,4127.18,4169.48
20230501,4166.79,4186.92,4164.12,4167.87
20230502,4164.1,4164.1,4089.72,4119.58
20230503,4122.25,4148.3,4088.86,4090.75
20230504,4082.55,4082.61,4048.28,4061.22
20230505,4084.73,4147.02,4084.73,4136.25
20230508,4136.98,4142.3,4123.81,4138.12
20230509,4124.25,4130.35,4116.65,4119.17
20230510,4143.74,4154.28,4098.92,4137.64
20230511,4132.24,4132.8,4109.29,4130.62
20230512,4138.54,4143.74,4099.12,4124.08
20230515,4126.65,4141.25,4110.27,4136.28
20230516,4127.95,4135.54,4109.89,4109.9
20230517,4122.85,4164.67,4113.62,4158.77
20230518,4157.68,4202.2,4153.5,4198.05
20230519,4204.15,4212.91,4180.2,4191.98
20230522,4190.78,4209.22,4179.68,4192.63
20230523,4176.8,4185.68,4142.54,4145.58
20230524,4132.96,4132.96,4103.98,4115.24
20230525,4155.71,4165.74,4129.73,4151.28
20230526,4156.16,4212.87,4156.16,4205.45
20230530,4226.71,4231.1,4192.18,4205.52
20230531,4190.74,4195.44,4166.15,4179.83
20230601,4183.03,4232.43,4171.64,4221.02
20230602,4241.01,4290.67,4241.01,4282.37
20230605,4282.99,4299.28,4266.82,4273.79
20230606,4271.34,4288.33,4263.09,4283.85
20230607,4285.47,4299.19,4263.96,4267.52
20230608,4268.69,4298.01,4261.07,4293.93
20230609,4304.88,4322.62,4291.7,4298.86
20230612,4308.32,4340.13,4304.37,4338.93
20230613,4352.61,4375.37,4349.31,4369.01
20230614,4366.29,4391.82,4337.85,4372.59
20230615,4365.33,4439.2,4362.6,4425.84
20230616,4440.95,4448.47,4407.44,4409.59
20230620,4396.11,4400.15,4367.19,4388.71
20230621,4380.01,4386.22,4360.14,4365.69
20230622,4355.4,4382.25,4351.82,4381.89
20230623,4354.17,4366.55,4341.34,4348.33
20230626,4344.84,4362.06,4328.08,4328.82
20230627,4337.36,4384.42,4335,4378.41
20230628,4367.48,4390.35,4360.22,4376.86
20230629,4374.94,4398.39,4371.97,4396.44
20230630,4422.44,4458.48,4422.44,4450.38
20230703,4450.48,4456.46,4442.29,4455.59
20230705,4442.04,4454.06,4436.61,4446.82
20230706,4422.62,4422.62,4385.05,4411.59
20230707,4404.54,4440.39,4397.4,4398.95
20230710,4394.23,4412.6,4389.92,4409.53
20230711,4415.55,4443.64,4408.46,4439.26
20230712,4467.69,4488.34,4463.23,4472.16
20230713,4491.5,4517.38,4489.36,4510.04
20230714,4514.61,4527.76,4499.56,4505.42
20230717,4508.86,4532.85,4504.9,4522.79
20230718,4521.78,4562.3,4514.59,4554.98
20230719,4563.87,4578.43,4557.48,4565.72
20230720,4554.38,4564.74,4527.56,4534.87
20230721,4550.16,4555,4535.79,4536.34
20230724,4543.39,4563.41,4541.29,4554.64
20230725,4555.19,4580.62,4552.42,4567.46
20230726,4558.96,4582.47,4547.58,4566.75
20230727,4598.26,4607.07,4528.56,4537.41
20230728,4565.75,4590.16,4564.01,4582.23
20230731,4584.82,4594.22,4573.14,4588.96
20230801,4578.83,4584.62,4567.53,4576.73
20230802,4550.93,4550.93,4505.75,4513.39
20230803,4494.27,4519.49,4485.54,4501.89
20230804,4513.96,4540.34,4474.55,4478.03
20230807,4491.58,4519.84,4491.15,4518.44
20230808,4498.03,4503.31,4464.39,4499.38
20230809,4501.57,4502.44,4461.33,4467.71
20230810,4487.16,4527.37,4457.92,4468.83
20230811,4450.69,4476.23,4443.98,4464.05
20230814,4458.13,4489.99,4453.44,4489.72
20230815,4478.87,4478.87,4432.19,4437.86
20230816,4433.79,4449.95,4403.55,4404.33
20230817,4416.32,4421.17,4364.83,4370.36
20230818,4344.88,4381.82,4335.31,4369.71
20230821,4380.28,4407.55,4360.3,4399.77
20230822,4415.33,4418.59,4382.77,4387.55
20230823,4396.44,4443.18,4396.44,4436.01
20230824,4455.16,4458.3,4375.55,4376.31
20230825,4389.38,4418.46,4356.29,4405.71
20230828,4426.03,4439.56,4414.98,4433.31
20230829,4432.75,4500.14,4431.68,4497.63
20230830,4500.34,4521.65,4493.59,4514.87
20230831,4517.01,4532.26,4507.66,4507.66
20230901,4530.6,4541.25,4501.35,4515.77
20230905,4510.06,4514.29,4496.01,4496.83
20230906,4490.35,4490.35,4442.38,4465.48
20230907,4434.55,4457.81,4430.46,4451.14
20230908,4451.3,4473.53,4448.38,4457.49
20230911,4480.98,4490.77,4467.89,4487.46
20230912,4473.27,4487.11,4456.83,4461.9
20230913,4462.65,4479.39,4453.52,4467.44
20230914,4487.78,4511.99,4478.69,4505.1
20230915,4497.98,4497.98,4447.21,4450.32
20230918,4445.13,4466.36,4442.11,4453.53
20230919,4445.41,4449.85,4416.61,4443.95
20230920,4452.81,4461.03,4401.38,4402.2
20230921,4374.36,4375.7,4329.17,4330
20230922,4341.74,4357.4,4316.49,4320.06
20230925,4310.62,4338.51,4302.7,4337.44
20230926,4312.88,4313.01,4265.98,4273.53
20230927,4282.63,4292.07,4238.63,4274.51
20230928,4269.65,4317.27,4264.38,4299.7
20230929,4328.18,4333.15,4274.86,4288.05
20231002,4284.52,4300.58,4260.21,4288.39
20231003,4269.75,4281.15,4216.45,4229.45
20231004,4233.83,4268.5,4220.48,4263.75
20231005,4259.31,4267.13,4225.91,4258.19
20231006,4234.79,4324.1,4219.55,4308.5
20231009,4289.02,4341.73,4283.79,4335.66
20231010,4339.75,4385.46,4339.64,4358.24
20231011,4366.59,4378.64,4345.34,4376.95
20231012,4380.94,4385.85,4325.43,4349.61
20231013,4360.49,4377.1,4311.97,4327.78
20231016,4342.37,4383.33,4342.37,4373.63
20231017,4345.23,4393.57,4337.54,4373.2
20231018,4357.35,4364.2,4303.84,4314.6
20231019,4321.36,4339.54,4269.69,4278
20231020,4273.85,4276.56,4223.03,4224.16
20231023,4210.4,4255.84,4189.22,4217.04
20231024,4235.79,4259.38,4219.43,4247.68
20231025,4232.42,4232.42,4181.42,4186.77
20231026,4175.99,4183.6,4127.9,4137.23
20231027,4152.93,4156.7,4103.78,4117.37
20231030,4139.39,4177.47,4132.94,4166.82
20231031,4171.33,4195.55,4153.12,4193.8
20231101,4201.27,4245.64,4197.74,4237.86
20231102,4268.26,4319.72,4268.26,4317.78
20231103,4334.23,4373.62,4334.23,4358.34
20231106,4364.27,4372.21,4347.53,4365.98
20231107,4366.21,4386.26,4355.41,4378.38
20231108,4384.37,4391.2,4359.76,4382.78
20231109,4391.41,4393.4,4343.94,4347.35
20231110,4364.15,4418.03,4353.34,4415.24
20231113,4406.66,4421.76,4393.82,4411.55
20231114,4458.97,4508.67,4458.97,4495.7
20231115,4505.3,4521.17,4495.31,4502.88
20231116,4497.08,4511.99,4487.83,4508.24
20231117,4509.55,4520.12,4499.66,4514.02
20231120,4511.7,4557.11,4510.36,4547.38
20231121,4538.77,4542.14,4525.51,4538.19
20231122,4553.04,4568.43,4545.05,4556.62
20231124,4555.84,4560.31,4552.8,4559.34
20231127,4554.86,4560.52,4546.32,4550.43
20231128,4545.55,4568.14,4540.51,4554.89
20231129,4571.84,4587.64,4547.15,4550.58
20231130,4554.87,4569.89,4537.24,4567.8
20231201,4559.43,4599.39,4554.71,4594.63
20231204,4564.37,4572.37,4546.72,4569.78
20231205,4557.25,4578.56,4551.68,4567.18
20231206,4586.23,4590.74,4546.5,4549.34
20231207,4568.84,4590.92,4565.22,4585.59
20231208,4576.2,4609.23,4574.06,4604.37
20231211,4593.39,4623.71,4593.39,4622.44
20231212,4618.3,4643.7,4608.09,4643.7
20231213,4646.2,4709.69,4643.23,4707.09
20231214,4721.04,4738.57,4694.34,4719.55
20231215,4714.23,4725.53,4704.69,4719.19
20231218,4725.58,4749.52,4725.58,4740.56
20231219,4743.72,4768.69,4743.72,4768.37
20231220,4764.73,4778.01,4697.82,4698.35
20231221,4724.29,4748.71,4708.35,4746.75
20231222,4753.92,4772.94,4736.77,4754.63
20231226,4758.86,4784.72,4758.45,4774.75
20231227,4773.45,4785.39,4768.9,4781.58
20231228,4786.44,4793.3,4780.98,4783.35
20231229,4782.88,4788.43,4751.99,4769.83
20240102,4745.2,4754.33,4722.67,4742.83
20240103,4725.07,4729.29,4699.71,4704.81
20240104,4697.42,4726.78,4687.53,4688.68
20240105,4690.57,4721.49,4682.11,4697.24
20240108,4703.7,4764.54,4699.82,4763.54
20240109,4741.93,4765.47,4730.35,4756.5
20240110,4759.94,4790.8,4756.2,4783.45
20240111,4792.13,4798.5,4739.58,4780.24
20240112,4791.18,4802.4,4768.98,4783.83
20240116,4772.35,4782.34,4747.12,4765.98
20240117,4739.13,4744.23,4714.82,4739.21
20240118,4760.1,4785.79,4740.57,4780.94
20240119,4796.28,4842.07,4785.87,4839.81
20240122,4853.42,4868.41,4844.05,4850.43
20240123,4856.8,4866.48,4844.37,4864.6
20240124,4888.56,4903.68,4865.94,4868.55
20240125,4886.66,4898.15,4869.34,4894.16
20240126,4888.91,4906.69,4881.47,4890.97
20240129,4892.95,4929.31,4887.4,4927.93
20240130,4925.89,4931.09,4916.27,4924.97
20240131,4899.19,4906.75,4845.49,4845.65
20240201,4861.11,4906.56,4853.52,4906.19
20240202,4916.06,4975.29,4907.99,4958.61
20240205,4957.19,4957.19,4918.09,4942.81
20240206,4950.16,4957.77,4934.88,4954.23
20240207,4973.05,4999.89,4969.05,4995.06
20240208,4995.16,5000.4,4987.09,4997.91
20240209,5004.17,5030.06,5000.34,5026.61
20240212,5026.83,5048.39,5016.83,5021.84
20240213,4967.94,4971.3,4920.31,4953.17
20240214,4976.44,5002.52,4956.45,5000.62
20240215,5003.14,5032.72,4999.44,5029.73
20240216,5031.13,5038.7,4999.52,5005.57
20240220,4989.32,4993.71,4955.02,4975.51
20240221,4963.03,4983.21,4946,4981.8
20240222,5038.83,5094.39,5038.83,5087.03
20240223,5100.92,5111.06,5081.46,5088.8
20240226,5093,5097.66,5068.91,5069.53
20240227,5074.6,5080.69,5057.29,5078.18
20240228,5067.2,5077.37,5058.35,5069.76
20240229,5085.36,5104.99,5061.89,5096.27
20240301,5098.51,5140.33,5094.16,5137.08
20240304,5130.99,5149.67,5127.18,5130.95
20240305,5110.52,5114.54,5056.82,5078.65
20240306,5108.03,5127.97,5092.22,5104.76
20240307,5132.38,5165.62,5128.21,5157.36
20240308,5164.46,5189.26,5117.5,5123.69
20240311,5111.96,5124.66,5091.14,5117.94
20240312,5134.3,5179.87,5114.48,5175.27
20240313,5173.49,5179.14,5151.88,5165.31
20240314,5175.14,5176.85,5123.3,5150.48
20240315,5123.31,5136.86,5104.35,5117.09
20240318,5154.77,5175.6,5145.47,5149.42
20240319,5139.09,5180.31,5131.59,5178.51
20240320,5181.69,5226.19,5171.55,5224.62
20240321,5253.43,5261.1,5240.66,5241.53
20240322,5242.48,5246.09,5229.87,5234.18
20240325,5219.52,5229.09,5216.09,5218.19
20240326,5228.85,5235.16,5203.42,5203.58
20240327,5226.31,5249.19,5213.92,5248.49
20240328,5248.03,5264.85,5245.82,5254.35
20240401,5257.97,5263.95,5229.2,5243.77
20240402,5204.29,5208.34,5184.05,5205.81
20240403,5194.37,5228.75,5194.37,5211.49
20240404,5244.05,5256.59,5146.06,5147.21
20240405,5158.95,5222.18,5157.21,5204.34
20240408,5211.37,5219.57,5197.35,5202.39
20240409,5217.03,5224.81,5160.78,5209.91
20240410,5167.88,5178.43,5138.7,5160.64
20240411,5172.95,5211.78,5138.77,5199.06
20240412,5171.51,5175.03,5107.94,5123.41
20240415,5149.67,5168.43,5052.47,5061.82
20240416,5064.59,5079.84,5039.83,5051.41
20240417,5068.97,5077.96,5007.25,5022.21
20240418,5031.52,5056.66,5001.89,5011.12
20240419,5005.44,5019.02,4953.56,4967.23
20240422,4987.33,5038.84,4969.4,5010.6
20240423,5028.85,5076.12,5027.96,5070.55
20240424,5084.86,5089.48,5047.02,5071.63
20240425,5019.88,5057.75,4990.58,5048.42
20240426,5084.65,5114.62,5073.14,5099.96
20240429,5114.13,5123.49,5088.65,5116.17
20240430,5103.78,5110.83,5035.31,5035.69
20240501,5029.03,5096.12,5013.45,5018.39
20240502,5049.32,5073.21,5011.05,5064.2
20240503,5122.78,5139.12,5101.22,5127.79
20240506,5142.42,5180.85,5142.42,5180.74
20240507,5187.2,5200.23,5178.96,5187.7
20240508,5168.98,5191.95,5165.86,5187.67
20240509,5189.03,5215.3,5180.41,5214.08
20240510,5225.49,5239.66,5209.68,5222.68
20240513,5233.08,5237.26,5211.16,5221.42
20240514,5221.1,5250.37,5217.98,5246.68
20240515,5263.26,5311.76,5263.26,5308.15
20240516,5310.07,5325.49,5296.19,5297.1
20240517,5303.1,5305.45,5283.59,5303.27
20240520,5305.35,5325.32,5302.4,5308.13
20240521,5298.69,5324.32,5297.87,5321.41
20240522,5319.28,5323.18,5286.01,5307.01
20240523,5340.26,5341.88,5256.93,5267.84
20240524,5281.45,5311.65,5278.39,5304.72
20240528,5315.91,5315.91,5280.89,5306.04
20240529,5278.73,5282.27,5262.7,5266.95
20240530,5259.77,5260.21,5222.1,5235.48
20240531,5243.21,5280.33,5191.68,5277.51
20240603,5297.15,5302.11,5234.32,5283.4
20240604,5278.24,5298.8,5257.63,5291.34
20240605,5314.48,5354.03,5297.64,5354.03
20240606,5357.8,5362.35,5335.36,5352.96
20240607,5343.81,5375.08,5331.33,5346.99
20240610,5341.22,5365.79,5331.52,5360.79
20240611,5353,5375.95,5327.25,5375.32
20240612,5409.13,5447.25,5409.13,5421.03
20240613,5441.93,5441.93,5402.51,5433.74
20240614,5424.08,5432.39,5403.75,5431.6
20240617,5431.11,5488.5,5420.4,5473.23
20240618,5476.15,5490.38,5471.32,5487.03
20240620,5499.99,5505.53,5455.56,5473.17
20240621,5466.77,5478.31,5452.03,5464.62
20240624,5459.58,5490.66,5447.59,5447.87
20240625,5460.73,5472.88,5446.56,5469.3
20240626,5460.71,5483.14,5451.87,5477.9
20240627,5473.59,5490.81,5467.54,5482.87
20240628,5488.48,5523.64,5451.12,5460.48
20240701,5471.08,5479.55,5446.53,5475.09
20240702,5461.84,5509.56,5458.43,5509.01
20240703,5507.44,5539.27,5507.42,5537.02
20240705,5537.91,5570.33,5531.63,5567.19
20240708,5572.75,5583.11,5562.51,5572.85
20240709,5584.24,5590.75,5574.57,5576.98
20240710,5591.26,5635.39,5586.44,5633.91
20240711,5635.21,5642.45,5576.53,5584.54
20240712,5590.76,5655.56,5590.44,5615.35
20240715,5638.16,5666.94,5614.75,5631.22
20240716,5644.09,5669.67,5639.02,5667.2
20240717,5610.07,5622.49,5584.81,5588.27
20240718,5608.56,5614.05,5522.81,5544.59
20240719,5543.37,5557.5,5497.04,5505
20240722,5544.54,5570.36,5529.04,5564.41
20240723,5565.3,5585.34,5550.9,5555.74
20240724,5505.84,5508.04,5419.98,5427.13
20240725,5428.7,5491.59,5390.95,5399.22
20240726,5433.67,5488.32,5430.7,5459.1
20240729,5476.55,5487.74,5444.44,5463.54
20240730,5478.73,5489.46,5401.7,5436.44
20240731,5505.59,5551.51,5493.75,5522.3
20240801,5537.84,5566.16,5410.42,5446.68
20240802,5376.63,5383.89,5302.03,5346.56
20240805,5151.14,5250.89,5119.26,5186.33
20240806,5206.42,5312.34,5193.56,5240.03
20240807,5293.13,5330.64,5195.54,5199.5
20240808,5252.57,5328.03,5233.85,5319.31
20240809,5314.66,5358.67,5300.84,5344.16
20240812,5351.88,5371.2,5324.37,5344.39
20240813,5376.98,5436.5,5376.98,5434.43
