Date, Open, High, Low, Close, Return
09/09/2021 00:00:00,4506.92,4520.47,4457.66,4458.58,48.34
12/09/2021 00:00:00,4474.81,4492.99,4445.7,4468.73,6.08
13/09/2021 00:00:00,4479.33,4485.68,4435.46,4443.05,36.28
14/09/2021 00:00:00,4447.49,4486.87,4438.37,4480.7,-33.21
15/09/2021 00:00:00,4477.09,4485.87,4443.8,4473.75,3.34
16/09/2021 00:00:00,4469.74,4471.52,4427.76,4432.99,36.75
19/09/2021 00:00:00,4402.95,4402.95,4305.91,4357.73,45.22
20/09/2021 00:00:00,4374.45,4394.87,4347.96,4354.19,20.26
21/09/2021 00:00:00,4367.43,4416.75,4367.43,4395.64,-28.21
22/09/2021 00:00:00,4406.75,4465.4,4406.75,4448.98,-42.23
23/09/2021 00:00:00,4438.04,4463.12,4430.27,4455.48,-17.44
26/09/2021 00:00:00,4442.12,4457.3,4436.19,4443.11,-0.99
27/09/2021 00:00:00,4419.54,4419.54,4346.33,4352.63,66.91
28/09/2021 00:00:00,4362.41,4385.57,4355.08,4359.46,2.95
29/09/2021 00:00:00,4370.67,4382.55,4306.24,4307.54,63.13
30/09/2021 00:00:00,4317.16,4375.19,4288.52,4357.04,-39.88
03/10/2021 00:00:00,4348.84,4355.51,4278.94,4300.46,48.38
04/10/2021 00:00:00,4309.87,4369.23,4309.87,4345.72,-35.85
05/10/2021 00:00:00,4319.57,4365.57,4290.49,4363.55,-43.98
06/10/2021 00:00:00,4383.73,4429.97,4383.73,4399.76,-16.03
07/10/2021 00:00:00,4406.51,4412.02,4386.22,4391.34,15.17
10/10/2021 00:00:00,4385.44,4415.88,4360.59,4361.19,24.25
11/10/2021 00:00:00,4368.31,4374.89,4342.09,4350.65,17.66
12/10/2021 00:00:00,4358.01,4372.87,4329.92,4363.8,-5.79
13/10/2021 00:00:00,4386.75,4439.73,4386.75,4438.26,-51.51
14/10/2021 00:00:00,4447.69,4475.82,4447.69,4471.37,-23.68
17/10/2021 00:00:00,4463.72,4488.75,4447.47,4486.46,-22.74
18/10/2021 00:00:00,4497.34,4520.4,4496.41,4519.63,-22.29
19/10/2021 00:00:00,4524.42,4540.87,4524.4,4536.19,-11.77
20/10/2021 00:00:00,4532.24,4551.44,4526.89,4549.78,-17.54
21/10/2021 00:00:00,4546.12,4559.67,4524,4544.9,1.22
24/10/2021 00:00:00,4553.69,4572.62,4537.36,4566.48,-12.79
25/10/2021 00:00:00,4578.69,4598.53,4569.17,4574.79,3.9
26/10/2021 00:00:00,4580.22,4584.57,4551.66,4551.68,28.54
27/10/2021 00:00:00,4562.84,4597.55,4562.84,4596.42,-33.58
28/10/2021 00:00:00,4572.87,4608.08,4567.59,4605.38,-32.51
31/10/2021 00:00:00,4610.62,4620.34,4595.06,4613.67,-3.05
01/11/2021 00:00:00,4613.34,4635.15,4613.34,4630.65,-17.31
02/11/2021 00:00:00,4630.65,4663.46,4621.19,4660.57,-29.92
03/11/2021 00:00:00,4662.93,4683,4662.59,4680.06,-17.13
04/11/2021 00:00:00,4699.26,4718.5,4681.32,4697.53,1.73
07/11/2021 00:00:00,4701.48,4714.92,4694.39,4701.7,-0.22
08/11/2021 00:00:00,4707.25,4708.53,4670.87,4685.25,22
09/11/2021 00:00:00,4670.26,4684.85,4630.86,4646.71,23.55
10/11/2021 00:00:00,4659.39,4664.55,4648.31,4649.27,10.12
11/11/2021 00:00:00,4655.24,4688.47,4650.77,4682.85,-27.61
14/11/2021 00:00:00,4689.3,4697.42,4672.86,4682.8,6.5
15/11/2021 00:00:00,4679.42,4714.95,4679.42,4700.9,-21.48
16/11/2021 00:00:00,4701.5,4701.5,4684.41,4688.67,12.83
17/11/2021 00:00:00,4700.72,4708.8,4672.78,4704.54,-3.82
18/11/2021 00:00:00,4708.44,4717.75,4694.22,4697.96,10.48
21/11/2021 00:00:00,4712,4743.83,4682.17,4682.94,29.06
22/11/2021 00:00:00,4678.48,4699.39,4652.66,4690.7,-12.22
23/11/2021 00:00:00,4675.78,4702.87,4659.89,4701.46,-25.68
25/11/2021 00:00:00,4664.63,4664.63,4585.43,4594.62,70.01
28/11/2021 00:00:00,4628.75,4672.95,4625.26,4655.27,-26.52
29/11/2021 00:00:00,4640.25,4646.02,4560,4567,73.25
30/11/2021 00:00:00,4602.82,4652.94,4510.27,4513.04,89.78
01/12/2021 00:00:00,4504.73,4595.46,4504.73,4577.1,-72.37
02/12/2021 00:00:00,4589.49,4608.03,4495.12,4538.43,51.06
05/12/2021 00:00:00,4548.37,4612.6,4540.51,4591.67,-43.3
06/12/2021 00:00:00,4631.97,4694.04,4631.97,4686.75,-54.78
07/12/2021 00:00:00,4690.86,4705.06,4674.52,4701.21,-10.35
08/12/2021 00:00:00,4691,4695.26,4665.98,4667.45,23.55
09/12/2021 00:00:00,4687.64,4713.57,4670.24,4712.02,-24.38
12/12/2021 00:00:00,4710.3,4710.3,4667.6,4668.97,41.33
13/12/2021 00:00:00,4642.99,4660.47,4606.52,4634.09,8.9
14/12/2021 00:00:00,4636.46,4712.6,4611.22,4709.85,-73.39
15/12/2021 00:00:00,4719.13,4731.99,4651.89,4668.67,50.46
16/12/2021 00:00:00,4652.5,4666.7,4600.22,4620.64,31.86
19/12/2021 00:00:00,4587.9,4587.9,4531.1,4568.02,19.88
20/12/2021 00:00:00,4594.96,4651.14,4583.16,4649.23,-54.27
21/12/2021 00:00:00,4650.36,4697.67,4645.53,4696.56,-46.2
22/12/2021 00:00:00,4703.96,4740.74,4703.96,4725.79,-21.83
26/12/2021 00:00:00,4733.99,4791.49,4733.99,4791.19,-57.2
27/12/2021 00:00:00,4795.49,4807.02,4780.04,4786.35,9.14
28/12/2021 00:00:00,4788.64,4804.06,4778.08,4793.06,-4.42
29/12/2021 00:00:00,4794.23,4808.93,4775.33,4778.73,15.5
30/12/2021 00:00:00,4775.21,4786.83,4765.75,4766.18,9.03
02/01/2022 00:00:00,4778.14,4796.64,4758.17,4796.56,-18.42
03/01/2022 00:00:00,4804.51,4818.62,4774.27,4793.54,10.97
04/01/2022 00:00:00,4787.99,4797.7,4699.44,4700.58,87.41
05/01/2022 00:00:00,4693.39,4725.01,4671.26,4696.05,-2.66
06/01/2022 00:00:00,4697.66,4707.95,4662.74,4677.03,20.63
09/01/2022 00:00:00,4655.34,4673.02,4582.24,4670.29,-14.95
10/01/2022 00:00:00,4669.14,4714.13,4638.27,4713.07,-43.93
11/01/2022 00:00:00,4728.59,4748.83,4706.71,4726.35,2.24
12/01/2022 00:00:00,4733.56,4744.13,4650.29,4659.03,74.53
